Packet,Timestamp_sec,Timestamp_nsec,AnomalyType,Force,Position,Temperature
2690,1748508097,991996000,PositionalError,9.762,4.210,24.547
2691,1748508097,996730000,PositionalError,11.258,4.108,24.643
2692,1748508098,1097000,PositionalError,9.884,5.370,24.642
2693,1748508098,7154000,PositionalError,10.581,4.380,24.746
2694,1748508098,12333000,PositionalError,9.673,4.261,24.618
2695,1748508098,17060000,PositionalError,10.955,4.484,24.742
2696,1748508098,21960000,PositionalError,8.799,5.116,25.381
2697,1748508098,26816000,PositionalError,9.015,4.199,25.350
2698,1748508098,31590000,PositionalError,10.250,5.816,25.023
2699,1748508098,37405000,PositionalError,8.319,5.026,25.385
2700,1748508098,42108000,PositionalError,11.115,4.632,24.574
2701,1748508098,46786000,PositionalError,9.400,4.145,24.502
2702,1748508098,51630000,TempSpike,9.400,5.017,33.899
2702,1748508098,51630000,PositionalError,9.400,5.017,33.899
2703,1748508098,56371000,TempSpike,11.579,4.990,31.048
2703,1748508098,56371000,PositionalError,11.579,4.990,31.048
2704,1748508098,61430000,PositionalError,11.831,5.355,24.986
2705,1748508098,67229000,PositionalError,8.026,5.413,24.924
2706,1748508098,71970000,PositionalError,11.668,5.490,25.318
2707,1748508098,76691000,PositionalError,11.651,4.216,25.114
2708,1748508098,81550000,PositionalError,9.234,5.566,25.015
2709,1748508098,87375000,PositionalError,9.860,5.572,25.064
2710,1748508098,92061000,PositionalError,8.722,4.879,25.247
2711,1748508098,96737000,PositionalError,9.118,4.860,24.810
2712,1748508098,101425000,PositionalError,9.552,4.423,25.045
2713,1748508098,107236000,PositionalError,10.373,5.400,24.744
2714,1748508098,111889000,PositionalError,11.040,5.577,24.581
2715,1748508098,116855000,PositionalError,10.795,4.309,24.716
2716,1748508098,121618000,PositionalError,9.193,5.323,25.191
2717,1748508098,127429000,PositionalError,8.766,4.675,25.234
2718,1748508098,132160000,PositionalError,9.725,4.711,24.705
2719,1748508098,136861000,PositionalError,8.551,5.139,25.264
2720,1748508098,141553000,PositionalError,11.184,4.815,25.396
2721,1748508098,147389000,PositionalError,9.291,4.988,25.270
2722,1748508098,152047000,PositionalError,9.016,5.447,24.956
2723,1748508098,156767000,PositionalError,10.000,5.339,24.796
2724,1748508098,161256000,PositionalError,8.910,5.761,25.328
2725,1748508098,167097000,PositionalError,11.344,5.893,24.923
2726,1748508098,172100000,PositionalError,11.352,4.653,24.900
2727,1748508098,176813000,PositionalError,8.368,4.140,25.302
2728,1748508098,181493000,PositionalError,9.079,5.330,25.260
2729,1748508098,186491000,PositionalError,8.194,5.470,25.189
2730,1748508098,192346000,PositionalError,8.206,5.775,24.687
2731,1748508098,196924000,PositionalError,8.500,5.482,25.026
2732,1748508098,201645000,PositionalError,10.788,5.219,25.101
2733,1748508098,207465000,PositionalError,10.604,4.991,25.050
2734,1748508098,212170000,PositionalError,9.110,5.093,24.709
2736,1748508098,221506000,PositionalError,10.440,4.107,25.099
2737,1748508098,227362000,PositionalError,10.007,4.769,25.101
2738,1748508098,231687000,PositionalError,8.605,4.876,24.658
2739,1748508098,236304000,PositionalError,11.975,5.172,24.841
2740,1748508098,242401000,PositionalError,11.002,4.914,24.782
2741,1748508098,247150000,PositionalError,11.315,5.700,25.222
2742,1748508098,251849000,PositionalError,10.020,4.272,25.473
2743,1748508098,256576000,ForceSpike,19.094,5.813,24.844
2743,1748508098,256576000,PositionalError,19.094,5.813,24.844
2744,1748508098,261449000,PositionalError,10.062,4.285,24.541
2745,1748508098,267347000,PositionalError,11.116,5.869,24.603
2746,1748508098,272132000,PositionalError,8.077,4.014,25.325
2747,1748508098,276997000,PositionalError,11.412,5.572,24.623
2748,1748508098,281778000,PositionalError,8.646,5.498,24.812
2749,1748508098,286660000,PositionalError,8.792,5.559,24.876
2750,1748508098,291828000,PositionalError,8.012,4.037,24.692
2751,1748508098,296781000,PositionalError,10.042,4.911,24.707
2752,1748508098,301534000,PositionalError,8.282,4.167,25.313
2753,1748508098,306310000,ForceSpike,18.868,4.269,25.385
2753,1748508098,306310000,PositionalError,18.868,4.269,25.385
2754,1748508098,312468000,PositionalError,9.052,5.901,24.859
2755,1748508098,317302000,PositionalError,8.232,4.562,25.338
2756,1748508098,322042000,PositionalError,10.227,5.693,25.104
2757,1748508098,326779000,PositionalError,9.907,5.287,25.053
2758,1748508098,331397000,PositionalError,8.935,5.940,25.304
2759,1748508098,337339000,PositionalError,8.592,5.156,25.163
2760,1748508098,341706000,PositionalError,9.846,5.921,24.733
2761,1748508098,346521000,PositionalError,11.354,5.608,24.899
2762,1748508098,352380000,PositionalError,11.153,5.977,24.943
2763,1748508098,357026000,TempSpike,8.915,4.226,33.658
2763,1748508098,357026000,PositionalError,8.915,4.226,33.658
2764,1748508098,361825000,PositionalError,9.307,5.052,24.699
2765,1748508098,366700000,PositionalError,11.172,4.186,24.604
2766,1748508098,371471000,PositionalError,10.865,4.220,25.100
2767,1748508098,377323000,TempSpike,8.238,5.386,33.773
2767,1748508098,377323000,PositionalError,8.238,5.386,33.773
2768,1748508098,382214000,PositionalError,8.594,4.544,25.346
2769,1748508098,386939000,PositionalError,11.609,5.915,24.796
2770,1748508098,391731000,PositionalError,10.309,4.443,24.911
2771,1748508098,396467000,PositionalError,10.900,5.660,25.288
2772,1748508098,402283000,PositionalError,9.292,5.336,24.540
2773,1748508098,407031000,PositionalError,8.498,5.262,25.111
2774,1748508098,411733000,TempSpike,9.192,4.428,32.438
2774,1748508098,411733000,PositionalError,9.192,4.428,32.438
2775,1748508098,416604000,PositionalError,11.728,4.237,24.733
2776,1748508098,422486000,PositionalError,11.862,4.461,25.230
2777,1748508098,427229000,PositionalError,8.759,5.833,25.294
2778,1748508098,431874000,PositionalError,9.106,5.644,24.710
2779,1748508098,436714000,PositionalError,9.915,4.629,25.055
2780,1748508098,441479000,PositionalError,10.925,5.343,24.910
2782,1748508098,452058000,PositionalError,10.856,5.664,24.736
2783,1748508098,456809000,TempSpike,8.894,4.596,33.090
2783,1748508098,456809000,PositionalError,8.894,4.596,33.090
2784,1748508098,461775000,PositionalError,9.317,5.341,25.207
2785,1748508098,466463000,PositionalError,11.495,4.035,24.644
2786,1748508098,472503000,PositionalError,11.990,5.671,24.811
2788,1748508098,481815000,TempSpike,10.275,5.780,33.286
2788,1748508098,481815000,PositionalError,10.275,5.780,33.286
2789,1748508098,486753000,PositionalError,10.082,4.521,25.236
2790,1748508098,491714000,PositionalError,8.084,4.996,24.710
2791,1748508098,496588000,ForceSpike,18.072,5.262,25.431
2791,1748508098,496588000,PositionalError,18.072,5.262,25.431
2793,1748508098,507278000,PositionalError,8.464,4.724,24.905
2794,1748508098,512269000,PositionalError,9.204,4.008,24.725
2795,1748508098,517025000,PositionalError,9.113,4.565,25.406
2796,1748508098,521694000,PositionalError,10.218,4.169,24.972
2797,1748508098,526620000,PositionalError,9.090,5.422,25.230
2798,1748508098,532492000,PositionalError,10.243,4.911,24.798
2799,1748508098,537203000,PositionalError,9.988,5.722,24.907
2800,1748508098,541948000,PositionalError,8.389,4.200,25.207
2801,1748508098,546617000,PositionalError,10.038,4.766,25.386
2802,1748508098,552489000,PositionalError,8.123,5.742,25.442
2803,1748508098,557208000,PositionalError,10.643,5.748,24.515
2804,1748508098,561962000,PositionalError,11.484,5.449,25.489
2805,1748508098,566695000,PositionalError,9.431,4.338,25.419
2806,1748508098,571429000,PositionalError,8.225,4.294,24.515
2807,1748508098,577263000,PositionalError,8.417,5.231,25.135
2808,1748508098,582258000,PositionalError,10.051,5.472,24.688
2809,1748508098,586980000,TempSpike,9.736,4.953,34.818
2809,1748508098,586980000,PositionalError,9.736,4.953,34.818
2810,1748508098,592003000,PositionalError,10.158,5.177,25.174
2811,1748508098,597160000,PositionalError,8.153,4.733,25.206
2812,1748508098,601913000,ForceSpike,19.048,5.613,24.906
2812,1748508098,601913000,PositionalError,19.048,5.613,24.906
2813,1748508098,606806000,PositionalError,8.441,4.748,24.505
2814,1748508098,611554000,PositionalError,11.374,4.687,24.659
2815,1748508098,617462000,PositionalError,11.147,5.761,24.943
2816,1748508098,622177000,PositionalError,10.391,4.036,25.205
2817,1748508098,626942000,PositionalError,10.370,5.570,24.547
2818,1748508098,631616000,PositionalError,10.485,4.686,25.236
2819,1748508098,637428000,PositionalError,10.322,4.279,24.720
2820,1748508098,642162000,PositionalError,11.996,4.048,25.411
2821,1748508098,647021000,PositionalError,11.542,4.791,25.231
2822,1748508098,651758000,PositionalError,11.738,5.817,25.192
2823,1748508098,656497000,PositionalError,8.751,5.509,25.286
2824,1748508098,662372000,PositionalError,11.969,5.820,25.072
2826,1748508098,672143000,PositionalError,10.356,4.547,25.418
2827,1748508098,676900000,PositionalError,11.821,4.227,24.832
2829,1748508098,686437000,PositionalError,10.077,4.172,24.717
2830,1748508098,691201000,PositionalError,11.226,5.379,25.229
2831,1748508098,697062000,PositionalError,9.657,5.391,25.399
2832,1748508098,701774000,PositionalError,9.855,4.307,24.672
2833,1748508098,706509000,PositionalError,11.357,4.386,24.902
2834,1748508098,712364000,PositionalError,11.832,5.793,25.373
2835,1748508098,717075000,ForceSpike,16.009,4.572,24.840
2835,1748508098,717075000,PositionalError,16.009,4.572,24.840
2836,1748508098,721937000,PositionalError,9.407,5.756,24.535
2837,1748508098,726650000,PositionalError,8.327,4.271,25.208
2838,1748508098,734255000,PositionalError,10.164,4.923,24.536
2839,1748508098,737908000,PositionalError,9.910,4.632,24.929
2840,1748508098,743585000,PositionalError,8.057,4.911,24.824
2841,1748508098,747679000,PositionalError,8.898,4.070,25.129
2842,1748508098,757242000,ForceSpike,16.579,4.464,25.373
2842,1748508098,757242000,PositionalError,16.579,4.464,25.373
2843,1748508098,757252000,PositionalError,10.805,5.555,24.672
2844,1748508098,768076000,ForceSpike,19.223,5.182,25.191
2844,1748508098,768076000,PositionalError,19.223,5.182,25.191
2845,1748508098,768091000,PositionalError,10.530,5.623,24.609
2847,1748508098,777057000,PositionalError,11.154,5.321,25.463
2848,1748508098,781740000,TempSpike,11.214,4.624,32.058
2848,1748508098,781740000,PositionalError,11.214,4.624,32.058
2849,1748508098,786720000,PositionalError,8.989,5.432,25.246
2850,1748508098,791482000,PositionalError,10.756,5.747,25.235
2851,1748508098,797420000,PositionalError,9.746,5.040,25.486
2852,1748508098,802208000,PositionalError,11.748,4.868,25.246
2853,1748508098,806907000,PositionalError,11.734,4.551,25.339
2854,1748508098,811707000,PositionalError,8.872,4.617,24.908
2855,1748508098,817541000,PositionalError,10.252,5.378,25.333
2856,1748508098,822260000,TempSpike,8.306,5.915,35.921
2856,1748508098,822260000,PositionalError,8.306,5.915,35.921
2857,1748508098,827093000,PositionalError,9.666,5.586,25.086
2858,1748508098,831817000,PositionalError,11.152,5.586,25.250
2859,1748508098,836528000,PositionalError,8.518,5.661,25.426
2860,1748508098,842327000,PositionalError,8.250,4.005,24.913
2862,1748508098,851671000,PositionalError,10.367,5.683,25.184
2863,1748508098,857483000,PositionalError,11.014,4.865,24.883
2864,1748508098,861937000,PositionalError,8.964,4.384,25.350
2865,1748508098,866661000,PositionalError,11.022,4.515,25.132
2866,1748508098,872492000,ForceSpike,20.909,4.698,24.775
2866,1748508098,872492000,PositionalError,20.909,4.698,24.775
2867,1748508098,877286000,PositionalError,8.813,4.707,25.166
2868,1748508098,881961000,PositionalError,10.972,4.270,25.267
2869,1748508098,886656000,ForceSpike,16.001,4.200,25.267
2869,1748508098,886656000,PositionalError,16.001,4.200,25.267
2870,1748508098,891444000,PositionalError,10.962,4.010,24.819
2871,1748508098,897276000,PositionalError,9.540,5.227,24.962
2872,1748508098,902170000,PositionalError,9.520,5.084,25.478
2873,1748508098,906862000,PositionalError,10.066,5.027,24.862
2874,1748508098,911478000,PositionalError,9.835,5.149,24.865
2875,1748508098,917274000,PositionalError,9.020,4.797,24.589
2876,1748508098,921992000,PositionalError,10.422,4.662,25.025
2877,1748508098,926690000,PositionalError,10.343,4.816,25.169
2878,1748508098,932544000,PositionalError,10.469,4.500,25.056
2879,1748508098,936460000,PositionalError,8.601,5.542,25.471
2880,1748508098,942295000,PositionalError,10.113,5.609,25.473
2881,1748508098,947038000,PositionalError,8.240,4.950,25.071
2882,1748508098,951790000,PositionalError,10.980,4.155,25.063
2883,1748508098,956442000,PositionalError,9.089,4.931,24.843
2884,1748508098,962267000,PositionalError,10.994,5.265,25.443
2885,1748508098,966956000,PositionalError,9.721,5.977,24.536
2886,1748508098,971663000,PositionalError,9.529,5.262,24.956
2887,1748508098,977057000,PositionalError,11.794,5.461,24.525
2888,1748508098,981287000,PositionalError,8.547,4.881,25.154
2889,1748508098,986955000,PositionalError,11.123,4.187,24.997
2890,1748508098,991897000,PositionalError,10.164,5.470,24.808
2891,1748508098,996677000,PositionalError,8.657,5.263,25.141
2892,1748508099,1495000,PositionalError,11.752,4.425,25.385
2894,1748508099,12083000,PositionalError,10.877,4.620,25.277
2895,1748508099,16748000,PositionalError,9.470,5.372,25.362
2896,1748508099,21481000,PositionalError,9.549,4.244,25.153
2897,1748508099,27304000,ForceSpike,20.960,5.719,24.611
2897,1748508099,27304000,PositionalError,20.960,5.719,24.611
2898,1748508099,32193000,PositionalError,11.443,5.981,24.506
2900,1748508099,41508000,TempSpike,8.569,4.778,34.357
2900,1748508099,41508000,PositionalError,8.569,4.778,34.357
2901,1748508099,47505000,PositionalError,10.441,5.681,24.606
2902,1748508099,52214000,PositionalError,9.908,4.679,25.407
2903,1748508099,56922000,PositionalError,9.512,4.140,24.902
2904,1748508099,61804000,PositionalError,9.972,4.296,24.813
2905,1748508099,66533000,PositionalError,10.293,5.157,24.667
2906,1748508099,72387000,PositionalError,8.848,4.896,25.136
2907,1748508099,77134000,PositionalError,10.412,4.546,24.788
2908,1748508099,81901000,PositionalError,9.777,4.051,25.261
2909,1748508099,86631000,PositionalError,11.140,5.859,24.653
2910,1748508099,91468000,PositionalError,11.001,4.237,24.675
2911,1748508099,97449000,PositionalError,11.475,4.772,24.514
2912,1748508099,102171000,PositionalError,9.348,4.759,25.109
2913,1748508099,106917000,PositionalError,9.071,4.364,25.034
2914,1748508099,111646000,PositionalError,8.073,4.957,25.152
2915,1748508099,117547000,PositionalError,10.795,5.723,24.651
2916,1748508099,122267000,PositionalError,11.313,4.511,24.959
2917,1748508099,126958000,PositionalError,11.141,5.286,25.308
2918,1748508099,131906000,PositionalError,9.469,5.447,24.911
2919,1748508099,136631000,PositionalError,10.685,4.939,25.407
2920,1748508099,141353000,PositionalError,11.671,4.662,24.974
2921,1748508099,146699000,TempSpike,8.146,4.730,32.036
2921,1748508099,146699000,PositionalError,8.146,4.730,32.036
2922,1748508099,151618000,PositionalError,9.314,4.733,24.794
2923,1748508099,157488000,PositionalError,11.568,4.770,25.262
2925,1748508099,166905000,PositionalError,8.906,5.654,25.324
2926,1748508099,171715000,PositionalError,8.355,5.513,25.500
2927,1748508099,176371000,PositionalError,11.522,5.103,25.222
2928,1748508099,182207000,PositionalError,9.723,5.664,24.711
2929,1748508099,186956000,TempSpike,8.316,5.667,33.576
2929,1748508099,186956000,PositionalError,8.316,5.667,33.576
2930,1748508099,191945000,PositionalError,8.435,5.512,24.747
2931,1748508099,196693000,PositionalError,9.314,5.616,25.097
2932,1748508099,201524000,PositionalError,8.061,5.935,24.892
2934,1748508099,212224000,TempSpike,10.297,5.804,32.800
2934,1748508099,212224000,PositionalError,10.297,5.804,32.800
2935,1748508099,217061000,PositionalError,9.785,5.637,25.000
2936,1748508099,221839000,PositionalError,9.746,4.211,25.362
2937,1748508099,226593000,PositionalError,8.073,4.838,25.327
2938,1748508099,232426000,PositionalError,9.145,4.950,24.572
2939,1748508099,236985000,PositionalError,11.732,5.469,24.930
2940,1748508099,241747000,PositionalError,8.909,5.355,24.881
2941,1748508099,246457000,ForceSpike,20.107,5.256,25.210
2941,1748508099,246457000,PositionalError,20.107,5.256,25.210
2942,1748508099,252400000,PositionalError,9.026,5.910,25.485
2943,1748508099,257072000,PositionalError,10.375,5.437,25.306
2944,1748508099,261894000,PositionalError,8.123,5.964,25.032
2945,1748508099,266643000,TempSpike,10.152,5.568,34.257
2945,1748508099,266643000,PositionalError,10.152,5.568,34.257
2946,1748508099,271568000,PositionalError,10.338,4.434,24.549
2947,1748508099,277486000,PositionalError,10.266,4.366,25.312
2948,1748508099,282232000,PositionalError,9.119,5.026,25.277
2949,1748508099,286949000,PositionalError,11.397,4.123,25.483
2950,1748508099,291731000,PositionalError,9.843,5.595,24.692
2952,1748508099,302247000,PositionalError,11.945,5.571,24.781
2953,1748508099,307004000,PositionalError,8.399,4.796,24.963
